Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2020-01-01,3:30 AM,63 F,55 F,77 %,NNW,3 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-01,4:00 AM,64 F,57 F,77 %,N,6 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-01,4:30 AM,66 F,57 F,73 %,N,6 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-01,5:00 AM,68 F,57 F,68 %,N,3 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-01,5:30 AM,70 F,57 F,64 %,WNW,3 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-01,6:00 AM,72 F,57 F,60 %,WNW,5 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-01,6:30 AM,73 F,57 F,57 %,NW,7 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-01,7:00 AM,73 F,59 F,61 %,NW,7 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-01,7:30 AM,75 F,59 F,57 %,NW,6 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-01,8:00 AM,75 F,59 F,57 %,NNW,7 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,8:30 AM,75 F,59 F,57 %,NW,5 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,9:00 AM,75 F,59 F,57 %,WNW,5 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,9:30 AM,75 F,59 F,57 %,WNW,6 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-01,10:00 AM,75 F,59 F,57 %,NW,3 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-01,10:30 AM,75 F,59 F,57 %,NW,5 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-01,11:00 AM,73 F,59 F,61 %,NW,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,11:30 AM,72 F,59 F,64 %,NW,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,12:00 PM,72 F,59 F,64 %,NW,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,12:30 PM,70 F,59 F,68 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-01,1:00 PM,68 F,59 F,73 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-01,1:30 PM,66 F,57 F,73 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-01,2:00 PM,64 F,59 F,83 %,NNW,3 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,2:30 PM,64 F,59 F,83 %,N,3 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,3:00 PM,64 F,59 F,83 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,3:30 PM,63 F,59 F,88 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,4:00 PM,63 F,59 F,88 %,N,3 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,4:30 PM,63 F,59 F,88 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,5:00 PM,63 F,59 F,88 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-01,5:30 PM,63 F,59 F,88 %,NNW,6 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,6:00 PM,61 F,57 F,88 %,N,3 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,6:30 PM,61 F,57 F,88 %,NNW,5 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,7:00 PM,61 F,57 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,7:30 PM,59 F,55 F,88 %,NNW,5 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,8:00 PM,59 F,55 F,88 %,NNW,5 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,8:30 PM,59 F,55 F,88 %,NNW,6 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-01,9:00 PM,59 F,55 F,88 %,NW,5 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-01,9:30 PM,59 F,55 F,88 %,SSW,3 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-01,10:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,10:30 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,11:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-01,11:30 PM,59 F,55 F,88 %,NW,3 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-02,12:00 AM,59 F,55 F,88 %,NNW,3 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-02,12:30 AM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-02,1:00 AM,57 F,55 F,94 %,NNW,5 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-02,1:30 AM,57 F,55 F,94 %,NNW,7 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-02,2:00 AM,59 F,57 F,94 %,NNW,8 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-02,2:30 AM,59 F,57 F,94 %,NNW,9 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-02,3:00 AM,61 F,59 F,94 %,NNW,7 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-02,3:30 AM,63 F,59 F,88 %,NNE,5 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-02,4:00 AM,64 F,59 F,83 %,NE,3 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-02,4:30 AM,64 F,61 F,88 %,ENE,3 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-02,5:00 AM,68 F,61 F,78 %,E,3 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-02,5:30 AM,70 F,63 F,78 %,ENE,5 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-02,6:00 AM,72 F,63 F,73 %,E,3 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-02,6:30 AM,73 F,63 F,69 %,ESE,5 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,7:00 AM,73 F,61 F,65 %,E,5 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,7:30 AM,75 F,61 F,61 %,ENE,3 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,8:00 AM,77 F,61 F,57 %,ENE,6 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,8:30 AM,77 F,59 F,54 %,E,7 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,9:00 AM,77 F,57 F,50 %,E,6 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,9:30 AM,77 F,59 F,54 %,E,5 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,10:00 AM,77 F,61 F,57 %,N,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,10:30 AM,75 F,61 F,61 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,11:00 AM,73 F,61 F,65 %,NW,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,11:30 AM,72 F,61 F,69 %,NNW,3 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,12:00 PM,72 F,61 F,69 %,N,5 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,12:30 PM,70 F,59 F,68 %,NNE,3 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,1:00 PM,70 F,61 F,73 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,1:30 PM,70 F,61 F,73 %,N,3 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,2:00 PM,70 F,63 F,78 %,N,5 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,2:30 PM,70 F,63 F,78 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,3:00 PM,70 F,63 F,78 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,3:30 PM,68 F,61 F,78 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,4:00 PM,68 F,63 F,83 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,4:30 PM,66 F,61 F,83 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,5:00 PM,66 F,63 F,88 %,NNW,3 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,5:30 PM,64 F,63 F,94 %,N,6 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-02,6:00 PM,64 F,63 F,94 %,N,5 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,6:30 PM,64 F,63 F,94 %,NNW,3 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,7:00 PM,64 F,63 F,94 %,NNW,5 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-02,7:30 PM,64 F,63 F,94 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-02,8:00 PM,64 F,63 F,94 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-02,8:30 PM,64 F,63 F,94 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-02,9:00 PM,63 F,61 F,94 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-02,9:30 PM,63 F,61 F,94 %,N,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-02,10:00 PM,63 F,61 F,94 %,N,7 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-02,10:30 PM,63 F,61 F,94 %,N,7 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-02,11:00 PM,63 F,61 F,94 %,NW,8 mph,0 mph,30.01 in,0.0 in,T-Storm
2020-01-02,11:30 PM,61 F,59 F,94 %,NNW,6 mph,0 mph,30.01 in,0.0 in,Light Rain with Thunder
2020-01-03,12:00 AM,61 F,59 F,94 %,N,7 mph,0 mph,30.01 in,0.0 in,Light Rain with Thunder
2020-01-03,1:30 AM,59 F,59 F,100 %,NNW,12 mph,0 mph,30.10 in,0.0 in,T-Storm
2020-01-03,2:00 AM,59 F,59 F,100 %,N,13 mph,0 mph,30.07 in,0.0 in,Light Rain
2020-01-03,2:30 AM,59 F,57 F,94 %,N,10 mph,0 mph,30.10 in,0.0 in,Light Rain
2020-01-03,3:00 AM,59 F,57 F,94 %,ENE,9 mph,0 mph,30.07 in,0.0 in,Light Rain
2020-01-03,3:30 AM,61 F,59 F,94 %,E,7 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-03,4:00 AM,61 F,59 F,94 %,E,8 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-03,4:30 AM,61 F,59 F,94 %,E,9 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-03,5:00 AM,63 F,59 F,88 %,E,7 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-03,5:30 AM,63 F,61 F,94 %,E,10 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-03,6:00 AM,63 F,61 F,94 %,NNE,7 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-03,6:30 AM,63 F,61 F,94 %,E,7 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,7:00 AM,61 F,59 F,94 %,SE,6 mph,0 mph,30.01 in,0.0 in,Rain
2020-01-03,7:30 AM,61 F,59 F,94 %,SE,6 mph,0 mph,30.01 in,0.0 in,Rain
2020-01-03,9:00 AM,61 F,59 F,94 %,ENE,5 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,9:30 AM,61 F,59 F,94 %,ENE,5 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,10:00 AM,61 F,59 F,94 %,E,3 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,10:30 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,11:00 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,11:30 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,12:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,12:01 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,12:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,1:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,1:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,2:00 PM,61 F,59 F,94 %,NNE,5 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,2:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,3:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,3:30 PM,61 F,59 F,94 %,ESE,3 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,4:00 PM,61 F,59 F,94 %,SE,3 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,4:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,5:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,5:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,6:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Light Rain
2020-01-03,6:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,7:00 PM,61 F,59 F,94 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Light Rain
2020-01-03,7:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,8:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,8:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,9:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Light Rain
2020-01-03,9:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Light Rain
2020-01-03,10:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-03,10:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-03,11:00 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-03,11:30 PM,59 F,57 F,94 %,N,3 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,12:00 AM,59 F,57 F,94 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-04,12:30 AM,59 F,57 F,94 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-04,1:00 AM,59 F,57 F,94 %,NW,5 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-04,1:30 AM,59 F,57 F,94 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-04,2:00 AM,59 F,57 F,94 %,NNW,3 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-04,2:30 AM,59 F,57 F,94 %,NNE,3 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-04,3:00 AM,59 F,57 F,94 %,NNE,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-04,3:30 AM,61 F,57 F,88 %,NNE,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-04,4:00 AM,61 F,57 F,88 %,NNE,6 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-04,4:30 AM,61 F,57 F,88 %,NE,3 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-04,5:00 AM,61 F,57 F,88 %,NNE,7 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-04,5:30 AM,61 F,57 F,88 %,N,5 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-04,6:00 AM,61 F,57 F,88 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-04,6:30 AM,63 F,59 F,88 %,ENE,3 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-04,7:00 AM,64 F,61 F,88 %,NNE,3 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,7:30 AM,64 F,63 F,94 %,E,3 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,8:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,8:30 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,9:00 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2020-01-04,9:30 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2020-01-04,10:00 AM,66 F,63 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2020-01-04,10:30 AM,66 F,63 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2020-01-04,11:00 AM,66 F,63 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2020-01-04,11:30 AM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,12:00 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,12:30 PM,64 F,63 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,1:00 PM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,1:30 PM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,2:00 PM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,2:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,3:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,3:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,4:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,4:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,5:00 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,5:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,6:00 PM,59 F,57 F,94 %,N,3 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-04,6:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,7:00 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,7:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,8:00 PM,59 F,57 F,94 %,NNW,5 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-04,8:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,9:00 PM,59 F,57 F,94 %,N,3 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,9:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,10:00 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,10:30 PM,57 F,57 F,100 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,11:00 PM,57 F,57 F,100 %,NW,3 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-04,11:30 PM,57 F,57 F,100 %,NNW,3 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-05,12:00 AM,57 F,57 F,100 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2020-01-05,12:30 AM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-05,1:00 AM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.93 in,0.0 in,Fog
2020-01-05,1:30 AM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-05,2:00 AM,59 F,57 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-05,2:30 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-05,3:00 AM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-05,3:30 AM,63 F,61 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-05,4:00 AM,64 F,61 F,88 %,NNW,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,4:30 AM,66 F,63 F,88 %,NW,6 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,5:00 AM,66 F,63 F,88 %,NW,7 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-05,5:30 AM,66 F,63 F,88 %,NW,7 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-05,6:00 AM,66 F,63 F,88 %,NW,9 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-05,6:30 AM,66 F,63 F,88 %,WNW,7 mph,0 mph,29.98 in,0.0 in,Haze
2020-01-05,7:00 AM,66 F,63 F,88 %,WNW,7 mph,0 mph,29.96 in,0.0 in,Haze
2020-01-05,7:30 AM,66 F,63 F,88 %,NW,8 mph,0 mph,29.96 in,0.0 in,Haze
2020-01-05,8:00 AM,66 F,63 F,88 %,NW,7 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,8:30 AM,66 F,63 F,88 %,NNW,9 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,9:00 AM,66 F,63 F,88 %,NNW,10 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,9:30 AM,66 F,63 F,88 %,NNW,9 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,10:00 AM,64 F,63 F,94 %,NNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,10:30 AM,64 F,63 F,94 %,NNW,8 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,11:00 AM,64 F,63 F,94 %,NW,3 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,11:30 AM,63 F,61 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,12:00 PM,63 F,61 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2020-01-05,12:30 PM,61 F,59 F,94 %,NNW,3 mph,0 mph,29.96 in,0.0 in,Haze
2020-01-05,1:00 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Fog
2020-01-05,1:30 PM,61 F,59 F,94 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-05,2:00 PM,61 F,57 F,88 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Fog
2020-01-05,2:30 PM,61 F,57 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,3:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,3:30 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,4:00 PM,59 F,55 F,88 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-05,4:30 PM,59 F,57 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,5:00 PM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,5:30 PM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,6:00 PM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,6:30 PM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,6:40 PM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,7:00 PM,55 F,55 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,7:30 PM,55 F,55 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,8:00 PM,54 F,54 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,8:30 PM,54 F,54 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,9:00 PM,54 F,54 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,9:30 PM,54 F,54 F,100 %,CALM,0 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,10:00 PM,52 F,52 F,100 %,N,3 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,10:30 PM,52 F,52 F,100 %,N,3 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,11:00 PM,52 F,52 F,100 %,N,3 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-05,11:30 PM,52 F,52 F,100 %,N,5 mph,0 mph,30.01 in,0.0 in,Fog
2020-01-06,12:00 AM,50 F,50 F,100 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-06,12:30 AM,50 F,50 F,100 %,CALM,0 mph,0 mph,30.04 in,0.0 in,Fog
2020-01-06,1:00 AM,50 F,50 F,100 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-06,1:30 AM,50 F,50 F,100 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-06,2:00 AM,52 F,50 F,94 %,CALM,0 mph,0 mph,30.07 in,0.0 in,Fog
2020-01-06,2:30 AM,54 F,52 F,94 %,CALM,0 mph,0 mph,30.10 in,0.0 in,Fog
2020-01-06,3:00 AM,57 F,55 F,94 %,CALM,0 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-06,3:30 AM,61 F,59 F,94 %,NE,5 mph,0 mph,30.13 in,0.0 in,Fog
2020-01-06,4:00 AM,63 F,57 F,82 %,N,8 mph,0 mph,30.13 in,0.0 in,Haze
2020-01-06,4:30 AM,64 F,57 F,77 %,N,8 mph,0 mph,30.13 in,0.0 in,Haze
2020-01-06,5:00 AM,64 F,57 F,77 %,NNW,9 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-06,5:30 AM,64 F,54 F,68 %,N,8 mph,0 mph,30.10 in,0.0 in,Haze
2020-01-06,6:00 AM,66 F,54 F,64 %,N,9 mph,0 mph,30.07 in,0.0 in,Haze
2020-01-06,6:30 AM,66 F,54 F,64 %,N,9 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-06,7:00 AM,68 F,54 F,60 %,N,9 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-06,7:30 AM,68 F,54 F,60 %,N,9 mph,0 mph,30.04 in,0.0 in,Haze
2020-01-06,8:00 AM,68 F,54 F,60 %,NW,8 mph,0 mph,30.01 in,0.0 in,Haze
2020-01-06,8:30 AM,70 F,54 F,56 %,NW,8 mph,0 mph,30.01 in,0.0 in,Haze
